Instance,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,Label
1466,123.4658203,29.98028004,123.6152344,32.60003239,124.8681641,35.03365015,1397.727188,28.73538306,0.040003207,0.001117438,0.033427609,0.364226958,1
1467,122.8056641,31.4444315,123.0742188,34.35116161,125.375,37.13870223,1422.438516,29.03208734,0.040045005,0.001114523,0.033383624,0.418275776,1
1468,123.9482422,29.29864173,124.0419922,31.60073789,124.7285156,34.27714092,1398.335352,28.91331458,0.040092662,0.001119562,0.033457121,0.319662281,1
1469,123.9677734,30.60844477,124.4716797,33.33086353,126.2675781,35.7811911,1320.070499,27.67676899,0.043436286,0.001112823,0.033358048,0.421249873,1
1470,122.7695313,31.76075743,122.828125,34.635233,124.921875,37.52428576,1483.093165,29.49008195,0.040818611,0.001094374,0.033080123,0.404588643,1
1471,121.9775391,30.16443353,122.1357422,32.7221096,123.2636719,35.15908056,1360.409843,28.22092872,0.044407624,0.001119021,0.033451125,0.387033046,1
1472,122.9384766,28.69500726,122.953125,31.01158664,123.5253906,33.8665427,1313.536347,27.71041721,0.046396686,0.001139236,0.033749831,0.350163525,1
1473,120.9892578,30.9177791,120.7851563,33.41790802,122.5693359,36.07077295,1520.923013,29.76466571,0.03846688,0.001101587,0.033189745,0.335133928,1
1474,120.0175781,30.74148262,119.9550781,33.21179569,121.8603516,35.77224273,1528.971254,30.15620122,0.039203302,0.001116955,0.033420174,0.331999479,1
1475,124.2099609,27.96663502,124.3994141,30.24230984,125.2753906,32.96394129,1319.097173,27.71483969,0.042354553,0.001127925,0.033583409,0.308773176,1
1476,124.4082031,29.75806369,124.6464844,32.3018906,125.6640625,34.85360619,1440.644454,29.23662689,0.044149748,0.001107676,0.033280784,0.325625723,1
1477,123.8017578,31.1898289,124.3085938,34.19504722,126.8964844,37.20534009,1325.897868,28.06910933,0.044123456,0.001099621,0.03316014,0.459323091,1
1478,121.6201172,30.54666681,121.5800781,33.01002206,123.3603516,35.62604207,1512.588222,30.22448946,0.034085602,0.001088318,0.032989475,0.325951923,1
1479,123.6083984,30.79309683,123.9638672,33.42540177,125.5019531,35.84869457,1460.789193,29.47352205,0.036228322,0.001117738,0.033432277,0.361455542,1
1480,114.6240234,28.47690006,114.0986328,30.74360068,114.3740234,31.92024591,1133.228969,25.82356432,0.042226739,0.001127217,0.033573963,0.397045562,1
1481,120.0234375,31.98137027,118.6044922,33.36986178,117.4716797,34.26119198,1169.972457,26.11340726,0.049708601,0.001096981,0.033120278,0.477497237,1
1482,113.5947266,28.99038114,112.9208984,31.18190382,113.0361328,32.37279286,1138.553257,25.83047444,0.042200557,0.00112102,0.033481047,0.413811694,1
1483,114.7597656,29.12511572,113.6826172,31.09329225,113.1357422,31.84790717,1207.199572,26.44820662,0.043244231,0.001128158,0.033586759,0.381205926,1
1484,117.515625,29.30153296,117.3427734,31.49861552,117.6425781,32.88330432,1168.515723,26.58953889,0.038671144,0.001102837,0.033208047,0.415161906,1
1485,115.2353516,30.79100861,114.3808594,32.87219963,114.4316406,34.03354869,1234.710051,27.14101522,0.038896719,0.001110116,0.033316905,0.432416428,1
1486,124.1230469,29.55322423,123.4091797,31.02216247,123.5693359,31.8009722,1039.095831,25.0574109,0.044511739,0.001118413,0.033442263,0.458203782,1
1487,116.6582031,29.56422384,115.7080078,31.70533421,115.5859375,32.58592064,1161.954727,26.3409453,0.042031005,0.001100496,0.033171795,0.417886606,1
1488,111.7294922,31.00878891,110.1992188,32.91411883,109.5683594,33.36222858,1314.62109,27.80995545,0.04087303,0.001096881,0.033118919,0.377980389,1
1489,114.8291016,30.24291454,113.8115234,32.36719597,113.9394531,33.33501007,1193.7191,26.60118854,0.043775972,0.001113706,0.033371531,0.425582131,1
1490,118.0771484,29.95258143,117.7792969,32.19111207,118.1445313,33.73776702,1193.654413,26.890186,0.038356316,0.001119429,0.033456646,0.429517563,1
1491,112.3984375,29.10372475,110.8447266,30.90785056,109.9296875,31.40655997,1168.421769,26.24841474,0.041925691,0.001125276,0.033542446,0.371708012,1
1492,117.2617188,29.74776547,116.8359375,32.1656242,117.1289063,33.66097901,1177.147299,26.71383162,0.042000733,0.001116247,0.033409313,0.437611791,1
1493,123.9853516,29.43276867,123.0146484,30.86049097,122.9257813,31.56306249,1086.725628,25.44333702,0.043086825,0.001117163,0.033423748,0.424941618,1
1494,118.7441406,33.1753592,117.1650391,34.56887244,116.1279297,35.17584511,1269.501114,27.0738895,0.046446892,0.001101587,0.033189429,0.464078072,1
1495,117.1669922,30.26808028,116.8466797,32.54775531,117.0322266,34.16772646,1180.291241,26.79659047,0.043490342,0.00110277,0.033207395,0.450517968,1
1496,115.4160156,30.31521859,114.5732422,32.48209403,114.6533203,33.62650915,1232.045322,27.03259138,0.044858761,0.00111743,0.033426763,0.415421465,1
1497,124.1298828,29.78221283,123.4033203,31.27471567,123.640625,31.89230152,1080.868277,25.50882056,0.045886524,0.001123219,0.033514078,0.444108406,1
1498,121.5742188,31.08004345,120.0390625,32.38592416,118.9335938,32.96976427,1220.522096,26.53149389,0.0455529,0.001109542,0.033308567,0.4160932,1
1499,117.2910156,30.94761952,116.4570313,33.28079679,116.6347656,34.65665017,1260.401242,27.49409794,0.041358592,0.001107134,0.033271442,0.43487572,1
1500,113.40625,29.14640107,112.4882813,31.17663042,110.5556641,32.7506087,1238.052362,26.92303753,0.039777556,0.001114523,0.033384199,0.366607832,1
1501,112.2910156,28.42945074,111.3388672,30.31200729,109.28125,31.6153487,1101.104172,25.25985302,0.049284965,0.001140594,0.03377146,0.406260684,1
1502,111.4199219,28.34482553,110.7421875,30.11280772,108.7607422,31.04171811,1113.92042,25.39925046,0.04310234,0.001113573,0.033369598,0.38367477,1
1503,110.8457031,28.70474735,110.109375,30.62295513,108.0439453,32.03280518,1141.76504,25.44618236,0.044523542,0.001125992,0.033554984,0.393822883,1
1504,113.5888672,28.68559214,113.2744141,30.39971168,111.9023438,30.45049508,1209.508414,26.86884593,0.036790369,0.001122102,0.033497452,0.324871868,1
1505,111.4238281,28.85920257,110.7470703,30.47212307,108.84375,31.15371103,1208.132349,26.52681126,0.043607423,0.001124809,0.033536283,0.347662553,1
1506,111.8730469,28.72399463,110.5048828,30.54293813,108.1103516,31.62170391,1141.065923,25.37559346,0.046478733,0.00111638,0.033411402,0.379086534,1
1507,111.2080078,28.86185263,110.4794922,30.6590622,108.59375,31.47486286,1092.768657,25.24038274,0.043676327,0.001113906,0.033374462,0.407674309,1
1508,112.2050781,28.33523738,111.6777344,30.32949994,109.7802734,31.50904448,1126.075239,25.30164705,0.041998884,0.001127208,0.03357107,0.392241624,1
1509,111.2304688,28.24473833,110.5957031,29.78068633,108.7832031,30.52256259,1144.87748,25.99921143,0.039378872,0.001111574,0.03333962,0.353037512,1
1510,113.1787109,29.31043929,113.0585938,31.04772794,111.1279297,31.4940508,1233.385772,27.02483578,0.040257793,0.001102328,0.033200417,0.347196058,1
1511,112.5585938,28.69183117,112.3574219,30.5898584,110.5185547,31.20649546,1139.30372,25.87581296,0.039201575,0.001126192,0.033555914,0.377016862,1
1512,115.6689453,29.29511699,115.0761719,31.12336935,113.7060547,32.33039462,1258.390438,26.99389471,0.041199763,0.001113407,0.033367281,0.359908928,1
1513,111.3916016,29.62612023,110.4394531,31.31693217,108.2529297,32.48466422,1255.603636,26.97608286,0.045140717,0.001126334,0.033559902,0.362604531,1
1514,111.6435547,28.88678225,110.6513672,30.59383839,108.2685547,31.37156274,1223.083856,26.69370285,0.040469563,0.001126101,0.033557166,0.345842876,1
1515,112.3896484,28.62748233,111.6425781,30.45403785,109.8730469,31.6170552,1147.65512,25.63866578,0.042860979,0.001123418,0.033515505,0.384403199,1
1516,113.2138672,28.29273184,113.0361328,30.10475952,111.2705078,30.72296305,1124.919948,25.87982082,0.046170825,0.001121936,0.03349486,0.365842063,1
1517,116.6132813,30.49770834,116.2636719,32.24577262,115.4042969,33.39373042,1438.649055,29.16165615,0.037614098,0.001104327,0.033230867,0.311951593,1
1518,114.5791016,30.06112901,113.9980469,31.71294584,112.9736328,32.62066375,1427.898372,28.84884723,0.04069074,0.001110966,0.033330864,0.296351132,1
1519,111.84375,27.81932852,110.9580078,29.4398419,108.7460938,30.361365,1065.182167,24.80708572,0.041772957,0.001131648,0.033638639,0.387850339,1
1520,125.9765625,25.35724127,128.8388672,28.71751584,130.0400391,30.71099785,996.7463011,24.34606692,0.048172411,0.001144408,0.033827718,0.397513283,1
1521,124.8173828,25.56606887,128.0234375,29.14004167,129.7402344,31.26616617,1007.539355,24.36492748,0.047904966,0.001139336,0.033753793,0.409129602,1
1522,125.4804688,25.15610655,128.5351563,28.4661383,129.6953125,30.81422627,915.8668135,23.28322548,0.048790952,0.001134055,0.033675337,0.444822612,1
1523,126.1787109,25.1174642,130.2519531,28.51772674,133.0439453,30.64669229,996.7107343,24.35652966,0.047572964,0.00113737,0.033724517,0.39675078,1
1524,126.1201172,25.47870253,129.953125,28.71974886,132.46875,30.57430434,1008.794282,24.44124772,0.046756797,0.001138753,0.033743955,0.396707164,1
1525,124.0488281,25.61149718,127.0761719,29.11262577,128.1513672,31.66952057,946.7834531,23.74327686,0.044824114,0.001136246,0.033705687,0.454867435,1
1526,126.7285156,25.11735206,130.0205078,28.46376825,132.0791016,30.38378526,998.6552419,24.37421956,0.046705116,0.001146441,0.033858247,0.390459339,1
1527,128.1445313,25.74811525,130.9248047,28.46508295,132.3583984,30.08236525,1059.306297,25.0121049,0.050841855,0.001144992,0.033837225,0.346504523,1
1528,126.71875,25.49105618,130.3359375,28.6688467,132.703125,30.65954286,1011.88969,24.5205759,0.046659892,0.001133989,0.033674337,0.390816017,1
1529,125.8789063,25.78916516,130.09375,29.1814267,132.9453125,30.968276,1040.978188,24.78064028,0.043874313,0.001140852,0.03377492,0.386449806,1
1530,129.8125,26.39021333,132.6386719,29.19576818,134.2119141,30.66733386,1090.785591,25.57030437,0.044613753,0.001140927,0.033776851,0.361507732,1
1531,127.0585938,25.73961571,130.7646484,28.71996189,133.1591797,30.00203531,1036.33732,25.21911583,0.040083703,0.001134122,0.03367638,0.368166081,1
1532,130.1279297,26.38884858,133.2861328,29.02603834,135.0771484,30.2466247,1116.135341,25.97995252,0.043244573,0.001132389,0.033649755,0.339363967,1
1533,126.4658203,26.39511236,129.2578125,29.34795859,130.4960938,30.62506353,1141.264877,25.95774259,0.045774193,0.001124876,0.033538448,0.33160359,1
1534,128.3222656,26.54528215,131.0947266,29.40118201,132.7333984,30.86288695,1117.483684,25.74696768,0.043267987,0.001130873,0.033627879,0.347262513,1
1535,126.9912109,25.80740947,129.6699219,28.66707527,131.0322266,30.26858831,1062.003748,25.28452621,0.045746258,0.001129307,0.033603596,0.350055578,1
1536,129.5126953,26.14532394,132.5634766,28.94164849,134.3095703,30.28373097,1059.330946,24.97784697,0.047120433,0.001134938,0.033687855,0.36457426,1
1537,126.984375,26.03167673,129.6337891,28.96434485,130.8261719,30.36080331,1099.397681,25.7296436,0.039927876,0.001131106,0.033631452,0.341708564,1
1538,127.0283203,25.1290843,130.03125,28.41810809,131.5019531,30.31465837,995.547566,24.50470701,0.043556637,0.001154462,0.033975253,0.390762608,1
1539,123.0214844,24.92409428,126.0800781,28.42739232,127.328125,30.82282646,962.3859912,23.78715206,0.047690208,0.001138245,0.033736302,0.409582931,1
1540,117.6875,27.48433503,118.4140625,30.19032139,120.1728516,33.5563077,1094.711003,25.36656965,0.048022422,0.001127625,0.03357963,0.433181036,1
1541,115.7041016,28.11293739,116.5703125,31.01727306,118.4707031,34.69762129,1152.412591,25.94125585,0.046718105,0.001143534,0.033815892,0.435309874,1
1542,116.5087891,27.78688991,117.2548828,30.49104113,118.8886719,33.87297198,1165.019413,26.15524194,0.044821039,0.001116214,0.033409456,0.40016893,1
1543,116.8242188,27.58088884,117.8183594,30.30386821,119.9951172,33.79047017,1082.692207,25.03720896,0.049995572,0.001134164,0.033673892,0.437572123,1
1544,116.4619141,27.92590144,117.4882813,30.81918442,119.5566406,34.36168371,1077.501959,24.86037493,0.047302141,0.001163883,0.034114583,0.457102499,1
1545,115.5449219,27.86581851,116.2636719,30.54285553,118.0498047,34.0014427,1116.009455,25.51613716,0.048989892,0.001140461,0.033768511,0.436457374,1
1546,113.9716797,27.91652209,115.0019531,30.93933069,116.9101563,34.60282083,1111.214141,25.3878203,0.047806103,0.00114086,0.033774281,0.445617277,1
1547,117.2587891,26.97272242,118.0644531,29.63112651,119.7255859,32.82853611,1055.585807,24.72706653,0.04936137,0.001142318,0.033796364,0.428980529,1
1548,117.2509766,28.1905919,118.1933594,31.09234788,120.3349609,34.67316861,1140.322963,25.78320922,0.046102706,0.001135479,0.033696826,0.43923118,1
1549,116.5361328,28.23126908,117.4042969,31.143359,119.4912109,34.76227752,1142.46232,25.95036908,0.045488517,0.001134397,0.033680795,0.441830826,1
1550,116.8730469,27.62053655,117.6992188,30.54398339,119.5,34.04076141,1123.800826,25.57067833,0.047956916,0.001125859,0.033553312,0.426581712,1
1551,115.5302734,27.55029246,116.2558594,30.15595798,118.0957031,33.67150335,1103.963011,25.47031087,0.047849105,0.001138803,0.033743718,0.429513873,1
1552,117.4736328,27.04346343,118.2841797,29.70999647,120.0234375,32.98332672,1086.909973,25.08414087,0.044258417,0.001150173,0.033912791,0.412526162,1
1553,116.0498047,27.78524753,116.875,30.43794918,118.8251953,33.94710543,1090.202214,25.18071995,0.048622721,0.001124277,0.033529946,0.442849747,1
1554,117.3554688,27.9992782,118.2929688,30.79620686,120.3730469,34.30657246,1141.821491,25.90215271,0.047561006,0.00112346,0.033517753,0.426857158,1
1555,118.2480469,27.45804676,119.0644531,29.98231487,120.8671875,33.34171353,1105.235253,25.3197353,0.047642196,0.001139403,0.033754452,0.414763165,1
1556,115.7353516,27.90443514,116.7529297,30.78022668,118.7666016,34.39472755,1074.164363,24.74759365,0.048069679,0.001164832,0.03412832,0.458354188,1
1557,116.5371094,27.82174337,117.4257813,30.66028515,119.5205078,34.12341985,1104.052419,25.25533299,0.045758744,0.001127017,0.033570668,0.441049888,1
1558,112.8447266,28.04548328,113.8300781,31.03992568,115.3623047,34.70645013,1070.738172,24.85432655,0.047568824,0.001130432,0.033621552,0.469619103,1
1559,113.3085938,27.95477102,114.2841797,30.95151677,115.7666016,34.54536219,1083.184248,24.95658819,0.049512041,0.001142076,0.033790859,0.461332058,1
1560,130.6494141,27.66052473,133,30.20809986,133.3457031,31.27432836,1156.490545,26.49192735,0.037399745,0.001114281,0.033379602,0.359687062,1
1561,131.6757813,27.14771441,133.7617188,29.55351111,133.578125,30.89399956,1180.571247,26.85298517,0.042792128,0.001113698,0.033370023,0.326166749,1
1562,133.1064453,26.59882438,136.2080078,29.31244493,137.2060547,30.62760707,1167.210881,26.5806289,0.042890991,0.00113094,0.033627188,0.317817278,1
1563,134.1865234,26.22289102,137.375,29.10494213,138.0830078,30.64747174,1120.601701,26.06671111,0.042642214,0.001126026,0.033554722,0.343672766,1
1564,134.3320313,25.87158623,137.3300781,28.58424421,137.9277344,30.06962384,1140.327312,26.17050924,0.04194401,0.001138653,0.033742676,0.301280183,1
1565,133.0097656,26.09174585,136.1103516,28.95589538,137.0830078,30.64982961,1102.334873,25.89870578,0.044041048,0.001116314,0.033410433,0.344454042,1
1566,132.5849609,27.25162353,135.3691406,29.96945816,136.2128906,31.33653004,1215.102985,27.1143828,0.045409052,0.001117121,0.033422167,0.323557275,1
1567,132.1123047,27.46667165,134.4794922,30.37936519,134.8173828,32.04523857,1209.643235,26.97240017,0.045595175,0.001117496,0.033428111,0.344172294,1
1568,135.1777344,25.45606763,137.9677734,28.29013908,138.234375,30.17607428,1087.692752,25.80609391,0.039823532,0.001123693,0.033521221,0.331975505,1
1569,131.7685547,25.89590316,134.4892578,28.92359078,135.0507813,30.68799897,1061.364196,25.16902153,0.042592788,0.001130707,0.0336257,0.368641003,1
1570,132.0556641,27.55268085,134.3730469,30.41521733,134.5888672,32.15951321,1256.006365,27.33382382,0.044095828,0.001115972,0.033405143,0.32490111,1
1571,133.3251953,26.46453829,136.5488281,29.0492167,137.6884766,30.38550526,1125.908656,26.31168704,0.038196363,0.001119021,0.033450893,0.329141995,1
1572,130.3603516,27.62948971,132.4804688,29.86230787,132.4052734,30.72074974,1150.055696,26.43643503,0.037812652,0.001120711,0.033475839,0.350053002,1
1573,132.1748047,26.54686507,134.8613281,29.4740403,135.3359375,31.29469363,1131.25991,26.20108448,0.041473282,0.001107676,0.033280701,0.345876513,1
1574,129.4228516,27.55782105,132.3134766,30.25110364,133.203125,31.5934834,1175.986399,26.75875553,0.040369592,0.001111841,0.033343081,0.349947406,1
1575,132.5683594,26.57674645,135.6054688,29.25942372,136.6142578,30.63792189,1168.408388,26.62908916,0.043503999,0.001110758,0.033327058,0.309452124,1
1576,133.6728516,26.72807595,136.8251953,29.57722463,137.7265625,31.1376643,1166.144226,26.31244309,0.044066212,0.00113463,0.033683771,0.337871201,1
1577,133.8945313,26.66261664,136.8876953,29.22438256,137.4560547,30.63705156,1183.59666,26.71564451,0.039839682,0.001124093,0.033525645,0.31169314,1
1578,131.8896484,26.75639764,134.2919922,29.58494943,134.6181641,31.24102531,1139.960068,26.21757934,0.0412739,0.001137029,0.033717561,0.352968178,1
1579,131.5068359,26.96510969,133.4326172,29.39210524,132.9570313,30.92139905,1121.586661,26.08771787,0.045637943,0.001115064,0.033392289,0.352412179,1
1580,124.8945313,24.65434105,128.3720703,26.84259022,128.2832031,27.66120844,937.3271576,23.71217319,0.042084892,0.001141801,0.033789507,0.328063423,1
1581,124.6914063,23.8994166,128.2265625,26.22002451,128.1953125,27.07528814,856.5196085,22.70349896,0.046591584,0.00115288,0.033953365,0.37183746,1
1582,125.5507813,24.59403509,129.1181641,26.89960179,129.1376953,27.75991491,917.9549054,23.50561752,0.046820092,0.001150297,0.033914518,0.361353905,1
1583,127.6669922,22.17749432,131.3505859,25.16789598,131.8671875,26.33041881,729.643137,20.85439158,0.051488729,0.001162758,0.034097703,0.419572446,1
1584,124.5654297,24.28628922,127.6035156,26.44863513,127.2714844,27.02022043,895.0706133,23.29879357,0.045782551,0.00114739,0.033872022,0.352448533,1
1585,124.6083984,24.64054014,127.7724609,27.13493452,127.9169922,27.53843097,911.377699,23.53746098,0.043369157,0.001156603,0.034008032,0.371471077,1
1586,124.9335938,23.46430726,128.2060547,25.86940463,128.0869141,26.60785218,838.5369651,22.37643893,0.045852687,0.001158968,0.034042738,0.372915178,1
1587,125.7607422,24.33105778,129.0039063,26.61549831,128.953125,27.0881401,895.017633,23.26737285,0.045521913,0.001134521,0.03368114,0.361841251,1
1588,124.2890625,23.78427702,127.6826172,26.15354023,127.6005859,27.06693165,859.93411,22.60344856,0.04690437,0.001161709,0.034082535,0.360260431,1
1589,126.4365234,23.13926659,130.2158203,26.00479417,130.8681641,26.93556406,831.2751772,22.2233432,0.050386933,0.001160493,0.034065526,0.378751539,1
1590,124.5771484,23.6363627,128.0732422,25.97725693,128.0224609,26.81520389,838.0500049,22.51956783,0.046995619,0.001165948,0.034145888,0.378615196,1
1591,126.3837891,22.56648534,129.9638672,25.69068683,130.5429688,27.02057429,799.3250033,21.69083312,0.054650341,0.001170721,0.034215684,0.395256728,1
1592,126.8681641,23.056893,130.6064453,26.31042891,131.1083984,27.66504041,796.770519,21.73593587,0.048146735,0.001154562,0.033976873,0.422944328,1
1593,125.2753906,24.52299503,128.7607422,27.31447329,129.6660156,28.1211417,932.6027169,23.7626252,0.044298905,0.001141468,0.033783716,0.371447742,1
1594,123.5839844,24.88082488,126.5947266,27.40546271,126.7753906,27.83616163,935.9270779,23.89805541,0.045756893,0.00113852,0.033741179,0.365662025,1
1595,124.7705078,24.36131566,127.9306641,26.93539865,127.9609375,27.63405602,888.2772746,23.21791266,0.046104603,0.001153488,0.033962908,0.37701421,1
1596,128.5859375,23.04158175,133.0898438,26.19208146,133.8125,27.35048131,778.9820012,21.59763593,0.051363891,0.001190595,0.034504924,0.433034335,1
1597,124.6845703,24.38735897,127.8476563,27.02849036,127.9541016,27.57377963,912.9416623,23.60212344,0.042063315,0.001136962,0.033718131,0.364389654,1
1598,125.5654297,24.15476661,129.0185547,26.46158491,129.0859375,27.3440971,918.4845132,23.50008943,0.044747359,0.00116215,0.034088956,0.33610386,1
1599,127.0751953,23.72200673,131.2509766,27.0190272,131.8574219,28.24507672,845.5104302,22.34887975,0.047089898,0.00115781,0.034024289,0.417088522,1
1600,132.625,25.52300586,131.1074219,28.03781946,132.0830078,29.49963493,1043.897787,25.16642007,0.045707779,0.001131273,0.03363349,0.34005062,1
1601,132.0078125,26.05841428,130.2783203,28.67922128,131.3447266,30.17419012,1052.398876,25.13286128,0.04464018,0.001116039,0.033406244,0.369005889,1
1602,133.4814453,25.95036668,132.0947266,28.44048424,133.2617188,29.7533129,941.4351506,23.83201906,0.048938459,0.001135613,0.033698206,0.421437682,1
1603,131.9824219,26.12761058,130.2851563,28.82474547,131.4726563,30.46218254,1024.264869,24.74716279,0.04796097,0.001135954,0.033703872,0.389176155,1
1604,132.734375,25.61878259,131.4140625,28.26189665,132.7021484,29.71709307,892.3502862,22.86973205,0.047342534,0.001128774,0.033596825,0.44138863,1
1605,133.5947266,27.3534949,132.4238281,30.11974894,133.9072266,31.93251836,1078.517649,24.99350449,0.053574418,0.001120745,0.033476735,0.414882189,1
1606,134.3798828,25.2783571,132.8808594,27.82298722,133.8671875,29.27529518,1018.578792,24.69146722,0.04420337,0.001118579,0.033443609,0.351083286,1
1607,134.0791016,26.25544201,132.5214844,28.68047857,133.6015625,29.93804536,983.8580418,24.22798517,0.046151288,0.001124026,0.033524618,0.395756818,1
1608,134.0488281,25.59955975,132.6787109,27.95436599,133.7675781,29.20176116,952.2027104,23.95526307,0.041679169,0.001132597,0.033653498,0.391998559,1
1609,133.4648438,25.30147782,132.2060547,27.85301688,133.5244141,29.25923648,887.5019511,23.10212344,0.04849228,0.001136487,0.033710416,0.432051136,1
1610,133.5634766,26.31724783,132.0830078,28.73467568,133.1240234,30.07804382,973.6226668,24.11866708,0.042927008,0.001143092,0.033809209,0.412140925,1
1611,135.8261719,26.53717651,134.4570313,29.09571538,135.7529297,30.38908642,1067.731294,25.02301476,0.04605142,0.001123993,0.033524767,0.37230122,1
1612,134.3466797,25.36398947,133.1357422,28.2074855,134.4208984,29.75721408,905.8873569,23.25879618,0.047735955,0.001122569,0.033502877,0.433501365,1
1613,133.1875,26.38914017,131.6357422,28.8962505,132.7431641,30.12871885,1010.542656,24.48774876,0.043006926,0.001138486,0.033740916,0.395603501,1
1614,132.359375,26.24698178,130.5595703,28.95626359,131.6923828,30.48888919,976.9828223,24.13518633,0.045837631,0.001111166,0.033333317,0.41318638,1
1615,132.7753906,26.72389095,131.1240234,29.31348694,132.0693359,30.60997841,1086.639113,25.43959742,0.044053595,0.001135338,0.033694182,0.371951411,1
1616,131.5332031,25.99032405,129.7988281,28.68189213,130.8134766,30.09398322,967.754268,24.26535672,0.040393298,0.00114146,0.033781907,0.412791344,1
1617,132.1425781,26.76155532,130.7519531,29.39143483,132.1464844,31.05643218,1013.550647,24.57643405,0.045300859,0.001131648,0.033639397,0.411712709,1
1618,131.3300781,25.54943954,129.8349609,28.30210054,131.0380859,29.81039554,895.5224701,23.12056126,0.049971042,0.001140952,0.033775998,0.438703649,1
1619,131.6650391,27.04098648,129.9677734,29.24155087,130.9375,30.46927884,879.6585425,22.92859001,0.048957885,0.001136895,0.033716139,0.482601599,1
1620,142.5390625,28.57371972,141.6552734,30.81980947,142.6083984,32.188258,1176.83562,26.68434573,0.038993905,0.001118721,0.033446821,0.389415001,1
1621,141.7548828,26.58946197,140.7539063,28.36918278,141.3720703,29.44650939,987.6517787,24.74635796,0.042288679,0.001133614,0.033668878,0.391832104,1
1622,139.0859375,28.80281218,137.6835938,31.10465394,138.4970703,32.26849626,1301.208694,28.28527413,0.038746574,0.001100771,0.033176736,0.323962399,1
1623,136.0498047,27.43234682,134.2949219,29.53323296,135.0644531,30.55124643,1206.224741,27.62559346,0.036622959,0.001118179,0.033438193,0.312678619,1
1624,144.9208984,27.96200325,144.3359375,29.94963933,145.2890625,31.12221432,1092.924468,25.71625423,0.041468077,0.001134563,0.033683117,0.389003638,1
1625,141.0498047,25.91174286,140.4443359,27.67506117,141.3837891,28.83913104,1066.173907,25.71304305,0.041866957,0.001133439,0.03366521,0.306699086,1
1626,141.1064453,28.05678181,140.0439453,30.18703129,140.859375,31.25127732,1257.762154,27.72976554,0.041143611,0.001104636,0.033235717,0.314256943,1
1627,137.1953125,29.14013383,135.4853516,31.28510185,136.2753906,32.23876894,1296.184736,28.18176054,0.037815931,0.001117088,0.033422051,0.336614104,1
1628,142.5166016,25.21001083,142.0009766,26.96473027,142.9179688,28.3827961,1054.350928,25.37193516,0.041880436,0.001130224,0.033617709,0.274769619,1
1629,143.5341797,28.03434702,142.8222656,29.98612394,143.421875,31.24896483,1108.525177,26.23948849,0.039526172,0.001124809,0.03353752,0.381155796,1
1630,139.0878906,28.76222719,137.7949219,30.99081476,139.015625,31.87992839,1252.891365,27.68209385,0.038325779,0.001118612,0.033444596,0.35080046,1
1631,144.9550781,27.98869634,144.3769531,30.04349867,145.2392578,31.29322607,1151.669233,26.20929533,0.042078397,0.001121894,0.033492928,0.36587377,1
1632,138.3261719,28.29530139,136.6591797,30.57943124,137.3613281,31.94236614,1197.409347,26.90591669,0.042703962,0.001098297,0.033139407,0.359257819,1
1633,139.6708984,25.72867922,139.0273438,27.64064239,139.7460938,29.31113377,1097.541526,25.88626756,0.04258264,0.001141835,0.033789864,0.290157008,1
1634,143.3964844,27.61090964,142.6347656,29.63616289,143.28125,30.59949512,1106.700215,26.32862903,0.039008044,0.001125859,0.033553272,0.364087196,1
1635,137.9169922,28.44676951,136.2460938,30.47841168,137.3515625,31.33013846,1234.980741,27.68801216,0.036125562,0.001116755,0.033417019,0.334707546,1
1636,138.4521484,28.61933035,136.7978516,30.85353434,137.4726563,32.20726387,1213.173485,27.0628577,0.038329533,0.001125892,0.03355365,0.360289004,1
1637,138.625,28.52003819,137.0136719,31.00976107,137.5410156,32.42217662,1187.87422,26.95640934,0.039654088,0.001104427,0.033231602,0.38606174,1
1638,142.8457031,29.15207334,142.0410156,31.45486407,142.9355469,32.81630552,1196.280648,26.65746943,0.038000016,0.001124201,0.033528688,0.393462866,1
1639,142.5341797,27.13322175,141.703125,29.05718617,142.4580078,30.02925322,1074.578019,25.92762259,0.041660589,0.001120303,0.033469307,0.367394012,1
1640,139.3222656,26.2827484,140.9931641,27.88006106,142.8583984,30.14079053,1297.68007,28.46605099,0.035367874,0.001123685,0.033519154,0.190481315,1
1641,137.4013672,28.07666051,138.3466797,29.50496397,139.5585938,31.25188251,1402.179744,29.605798,0.035822441,0.001114281,0.033380189,0.216519384,1
1642,138.9726563,26.88682942,140.3857422,28.31651172,142.1064453,30.2354917,1310.059768,28.76799883,0.034262277,0.001122852,0.033508357,0.188842908,1
1643,135.7880859,28.05399047,136.8056641,29.67398257,138.0849609,31.56394812,1342.268893,28.76609651,0.038543633,0.001123685,0.033518786,0.25361106,1
1644,138.1025391,25.52113542,139.6298828,27.00218317,141.4882813,29.25003104,1173.643495,27.0576304,0.038120943,0.001118512,0.033443592,0.211605185,1
1645,136.8466797,28.15010908,137.8466797,29.71408232,139.0927734,31.87236794,1388.657022,29.37926802,0.036846485,0.001105002,0.033240697,0.232049399,1
1646,139.0957031,26.16606038,141.0576172,27.94979456,143.2861328,30.32723809,1303.068987,28.29411095,0.036975535,0.001133447,0.033665782,0.192315282,1
1647,134.8652344,26.43080224,135.734375,28.05981596,136.8378906,29.96985937,1301.6772,28.62245545,0.035826452,0.001114681,0.033384392,0.184940463,1
